z [m],M_0 [-],T/TMAX [-],Nc_L [%],Fn [N],Wf [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot_in [kg/s],core_Pt_in [Pa],core_Tt_in [K],core_Tt_out [K],core_DT_t [K],core_HPT_rho_in [kg/m3],core_HPT_c_in [m/s],core_LPT_rho_out [kg/m3],core_LPT_c_out [m/s],fan_mdot_in [kg/s],fan_N [rpm],fan_DTt [K],fan_d [m],fan_A [m2],fan_M_d [-],fan_B [-],fan_V [-],fan RSS [-]
999.744,0.15,0.35,0.0,23333.6392,0.3419,238.50756,390.77705,0.86326,0.61933,0.62558,16.048939999999998,854815.15045,570.1195299999999,1322.56456,542.04035,2.1514900000000003,702.41087,0.49841,544.6893,128.19845,2237.66649,27.611040000000003,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.15,0.3,0.0,19999.812,0.2981,221.80979,382.64946000000003,0.87376,0.61935,0.58523,14.94626,778850.5879,555.05036,1266.0471300000002,510.30672000000004,2.0478099999999997,688.20853,0.50071,537.06468,120.6927,2104.46139,24.20629,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,1.05,0.0,68171.7489,1.106,425.75805999999994,511.90685999999994,0.7386,0.6199899999999999,1.03518,30.347309999999997,1942124.9804599998,731.56475,1909.11218,842.7143599999999,3.3864300000000003,834.54833,0.5336,623.6441,195.76792,3496.79071,72.78488,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,1.0,0.0,64928.7442,1.0303,413.13189,499.24155999999994,0.75227,0.61942,1.01344,29.359820000000003,1854411.4554,717.7251200000001,1859.58823,819.4280200000001,3.31958,824.31105,0.53441,616.90306,193.32675,3394.59906,68.32736,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.95,0.0,61682.2209,0.9637,401.01738,488.58511,0.76325,0.61932,0.99066,28.395220000000002,1772824.6738599997,705.99194,1816.99095,799.38237,3.24792,815.374,0.53289,611.02288,190.38571000000002,3309.7545800000003,64.59206,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.9,0.0,58437.5184,0.9024,389.17087000000004,479.08935999999994,0.77273,0.6193,0.9671799999999999,27.447409999999998,1695020.75284,695.31074,1777.6270100000002,780.76047,3.17414,807.02,0.53042,605.55045,187.06898999999999,3229.25567,61.25609,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.85,0.0,55187.6211,0.8447,377.36323,470.32176,0.78132,0.61937,0.9428799999999999,26.50432,1619219.34678,685.12536,1740.03176,762.70283,3.09769,798.95012,0.5272899999999999,600.34233,183.44498000000002,3145.94839,58.13565,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.8,0.0,51943.2711,0.7902,365.63109,462.18971,0.78909,0.61932,0.9179799999999999,25.55826,1545308.1973700002,675.30473,1704.0608899999997,745.0955700000001,3.0186900000000003,791.1322,0.52372,595.41135,179.50845,3069.6165300000002,55.1951,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.75,0.0,48696.7071,0.7383,353.81455,454.55102999999997,0.7962,0.61932,0.8922,24.60448,1472381.9290200002,665.67766,1669.30199,727.73723,2.9361200000000003,783.49691,0.51965,590.7049599999999,175.28632,3000.49649,52.39073,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.7,0.0,45450.2946,0.6881,341.81202,447.15515,0.80307,0.61932,0.86554,23.63715,1399749.8681700001,656.0750099999999,1634.80082,710.14687,2.85018,775.85297,0.51541,586.1009799999999,170.81261999999998,2931.82685,49.61782,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.65,0.0,42203.4107,0.6386,329.48303,439.70674,0.81023,0.61932,0.83793,22.65352,1326814.28767,646.20781,1599.09235,691.6990900000001,2.762,767.85772,0.51151,581.36177,166.13098,2858.61441,46.7885,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.6,0.0,38958.3809,0.5895,316.76748,432.10049000000004,0.8179,0.61932,0.80929,21.65829,1253358.50913,635.86652,1561.21728,671.98544,2.67238,759.26756,0.5082300000000001,576.31508,161.2418,2778.07503,43.88442,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.55,0.0,35710.662,0.5416,303.67784,424.55084000000005,0.8256700000000001,0.61932,0.7794300000000001,20.646729999999998,1179861.69405,625.1990599999999,1522.2547,651.38607,2.58006,750.30745,0.50521,571.15851,156.05794,2691.01899,40.9575,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.5,0.0,32463.7605,0.4942,290.1124,416.87844,0.8339200000000001,0.61932,0.74822,19.61748,1105740.42285,613.8813299999999,1480.97648,629.14565,2.48536,740.6775700000001,0.50272,565.74454,150.58699,2595.06171,37.92112,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.45,0.0,29217.8233,0.4469,275.95299,408.89582,0.84306,0.61932,0.7155,18.56535,1030432.68801,601.5841,1436.03569,604.56283,2.38857,730.0566299999999,0.5012,559.86677,144.81846000000002,2491.03764,34.71931,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.4,0.0,25971.3378,0.4006,261.19317,400.87952,0.85257,0.61932,0.68094,17.50294,955081.6926399999,588.4945799999999,1388.0353599999999,578.07059,2.29047,718.51709,0.50059,553.54737,138.63025,2380.6743100000003,31.47737,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.35,0.0,22724.7588,0.355,245.69102,392.73258,0.8626799999999999,0.61933,0.6442100000000001,16.41917,879108.80444,574.5706700000001,1336.433,549.48292,2.18967,705.85398,0.5011899999999999,546.6549,131.96226000000001,2266.9724899999997,28.17377,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.2,0.3,0.0,19478.4973,0.3105,229.3071,384.50404,0.8733,0.61934,0.6048600000000001,15.31476,802677.1317,559.72106,1280.72344,518.3584599999999,2.0862700000000003,691.93543,0.50312,539.13228,124.69424,2139.12714,24.78415,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,1.05,0.0,66733.9767,1.1246,430.9194,513.94365,0.7387600000000001,0.62052,1.04785,30.74499,1970630.6576599998,734.24469,1915.04311,844.8150300000001,3.42549,835.77095,0.53983,624.69688,198.34821000000002,3501.7027799999996,72.99243,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,1.0,0.0,63559.161,1.0496,418.63743,501.58072000000004,0.75203,0.6197,1.0267899999999999,29.767770000000002,1883807.3221599997,720.7368299999999,1866.7743100000002,822.1150200000001,3.3592199999999997,825.81282,0.54055,618.14226,195.92413,3402.1918299999998,68.64061,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.95,0.0,60381.0945,0.9832,406.81277,491.09469,0.76278,0.61934,1.00468,28.809559999999998,1802644.12543,709.20241,1824.99347,802.44958,3.28807,817.0674799999999,0.53901,612.3903700000001,193.01854,3319.04253,64.9651,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.9,0.0,57200.0896,0.9219,395.11903,481.64578,0.7721600000000001,0.61935,0.98162,27.8652,1724901.59012,698.66434,1786.2752699999999,784.17522,3.21445,808.86904,0.5363899999999999,607.00615,189.79797,3240.45824,61.649530000000006,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.85,0.0,54023.1764,0.864,383.50183,472.89684000000005,0.78071,0.61937,0.95786,26.925040000000003,1649247.37023,688.62207,1749.1857300000001,766.45188,3.13863,800.93022,0.53317,601.85382,186.27756000000002,3159.18265,58.55967,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.8,0.0,50847.71,0.8091,371.91967,464.73164,0.78851,0.61932,0.9334399999999999,25.98147,1575251.05739,678.9010900000001,1713.52074,749.0987200000001,3.0602,793.2033799999999,0.5295300000000001,596.94487,182.45598999999999,3083.42649,55.628659999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.75,0.0,47669.6322,0.7567,360.24707,457.03038,0.7957,0.61932,0.90815,25.028489999999998,1502089.2706,669.34178,1678.97621,731.953,2.9781,785.63404,0.5254,592.2471099999999,178.35526000000002,3014.79052,52.82358000000001,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.7,0.0,44491.5682,0.7061,348.39887000000004,449.58263,0.8026399999999999,0.61932,0.8819899999999999,24.062,1429213.65248,659.79443,1644.7214800000002,714.59267,2.89262,778.0631,0.52107,587.65538,174.00293,2947.44287,50.0564,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.65,0.0,41317.1127,0.6563,336.27305,442.13813,0.80976,0.61929,0.85496,23.07801,1356135.9661299998,650.05521,1609.6186300000002,696.5226700000001,2.80457,770.23014,0.5169600000000001,582.99151,169.43858999999998,2876.6034,47.2496,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.6,0.0,38137.2112,0.6066,323.71132,434.46225999999996,0.8175,0.61931,0.8268399999999999,22.08073,1282253.40487,639.77842,1572.07765,677.06395,2.7151,761.7477700000001,0.51353,577.9802099999999,164.68617,2797.86346,44.33813,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.55,0.0,34957.4957,0.558,310.79287999999997,426.8146,0.8254,0.61932,0.79757,21.066879999999998,1208247.4691299999,629.1698299999999,1533.34322,656.7112099999999,2.62302,752.8754299999999,0.51039,572.83187,159.65455,2712.9574,41.404070000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.5,0.0,31779.4427,0.5104,297.46642,419.19858,0.83347,0.61932,0.76699,20.03939,1134121.1146200001,618.12797,1493.07035,635.14558,2.52851,743.5169,0.50755,567.52948,154.3122,2619.63029,38.423359999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.45,0.0,28601.5163,0.4628,283.56004,411.27366,0.84241,0.61932,0.7349399999999999,18.98735,1058735.0803200002,606.15894,1449.3479,611.33015,2.4316400000000002,733.22243,0.50558,561.80652,148.68493,2517.30134,35.270340000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.4,0.0,25423.4463,0.4157,269.02252000000004,403.13131,0.85208,0.61932,0.70115,17.92101,982707.24357,593.18232,1401.72171,585.19174,2.33371,721.837,0.50475,555.51837,142.69353,2407.90505,32.018159999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.35,0.0,22245.5082,0.3694,253.78312000000003,394.889,0.8622799999999999,0.61933,0.66528,16.8308,906001.7481600001,579.40465,1350.85045,557.08069,2.23257,709.4186599999999,0.50495,548.73694,136.23363999999998,2295.9097100000004,28.7129,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.25,0.3,0.0,19067.8348,0.3241,237.69102999999998,386.53125,0.8730600000000001,0.61934,0.62689,15.719510000000001,828754.54186,564.72833,1295.8613699999999,526.51007,2.12888,695.75283,0.50649,541.30671,129.20456000000001,2173.03848,25.32871,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,1.05,0.0,65673.7981,1.1486,437.27522,516.5804400000001,0.73878,0.62138,1.0633299999999999,31.246190000000002,2006839.68413,737.67685,1922.8588100000002,847.6465599999999,3.47425,837.37947,0.54747,626.05781,201.55307,3508.9153,73.29746999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,1.0,0.0,62548.9618,1.0738,425.30327,504.46652,0.75171,0.62028,1.04293,30.274259999999998,1920409.94028,724.44696,1875.65265,825.4476099999999,3.40829,827.6633099999999,0.54813,619.66481,199.13752,3411.68578,69.03345,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.95,0.0,59420.5568,1.0072,413.76051,494.15242,0.76222,0.61958,1.02148,29.319329999999997,1839341.3052,713.08185,1834.5790100000002,806.09432,3.3374800000000002,819.0914,0.5466,614.0341599999999,196.2422,3329.7892100000004,65.41046,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.9,0.0,56294.2987,0.9455,402.2984,484.76244,0.77151,0.61934,0.9990399999999999,28.3736,1761445.20462,702.6848200000001,1796.47315,788.13827,3.26392,811.0442400000001,0.54387,608.7427799999999,193.07218999999998,3253.09042,62.12746,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.85,0.0,53164.2244,0.8871,390.80141000000003,475.98015999999996,0.78003,0.61937,0.9756799999999999,27.43155,1685331.1510100001,692.7333,1759.7554,770.68156,3.18803,803.20939,0.5404899999999999,603.6288400000001,189.65334,3173.60203,59.04334,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.8,0.0,50042.4663,0.8316,379.36883,467.7777,0.78785,0.61927,0.95175,26.48752,1611066.03243,683.11954,1724.41435,753.59966,3.11001,795.58069,0.53675,598.74446,185.93495,3098.51005,56.11925,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.75,0.0,46911.6617,0.7784,367.78772000000004,459.96792,0.7951600000000001,0.61932,0.92685,25.53024,1537208.20197,673.6000700000001,1689.96672,736.6286200000001,3.02791,788.05645,0.5325,594.03407,181.95695,3030.24145,53.30291999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.7,0.0,43784.5599,0.727,356.06801,452.43792,0.8021699999999999,0.61932,0.9011600000000001,24.56074,1463761.8204700002,664.0919700000001,1655.87395,719.47513,2.94259,780.54176,0.52803,589.43863,177.72348,2964.08734,50.53434,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.65,0.0,40659.7984,0.6767,344.09127,444.96075,0.80928,0.61929,0.87459,23.570829999999997,1390103.58304,654.44886,1621.30423,701.7489099999999,2.8541,772.8543900000001,0.52366,584.8404400000001,173.26963,2895.28365,47.73523,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.6,0.0,37531.4266,0.6263,331.68568999999997,437.20915999999994,0.81708,0.61931,0.847,22.56749,1315536.54938,644.22902,1584.1144,682.54896,2.76441,764.48608,0.52,579.87034,168.64833000000002,2818.45856,44.817440000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.55,0.0,34401.8536,0.5767,318.91232,429.43305,0.82515,0.61932,0.81829,21.547729999999998,1240709.52036,633.65131,1545.48881,662.38697,2.67233,755.67714,0.51673,574.7133299999999,163.76678,2735.50692,41.865520000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.5,0.0,31274.4438,0.5284,305.76541000000003,421.74033,0.8332700000000001,0.61932,0.7883,20.51568,1165935.94206,622.7423,1505.5927199999999,641.20038,2.57782,746.4474700000001,0.51367,569.42561,158.57089,2644.7468,38.89846,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.45,0.0,28146.9133,0.4806,292.10747000000003,413.91726,0.8418899999999999,0.61932,0.7568699999999999,19.46345,1090460.09456,611.13635,1463.23237,618.2599299999999,2.48074,736.5120099999999,0.51115,563.86528,153.06355,2544.77247,35.81698,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.4,0.0,25019.1338,0.4327,277.79193,405.70611,0.8515799999999999,0.61932,0.7238,18.38984,1013677.0773299999,598.36676,1416.36656,592.65946,2.38236,725.36831,0.50993,557.67128,147.24719,2436.3541600000003,32.57067,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.35,0.0,21892.1103,0.3854,262.79406,397.34377,0.8618899999999999,0.61932,0.68875,17.29019,935967.71295,584.70595,1366.07836,564.9567900000001,2.28071,713.16768,0.50971,550.97672,140.99372,2325.04504,29.254790000000003,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.3,0.3,0.0,18764.8917,0.339,246.97161,388.83002999999997,0.8728600000000001,0.61933,0.6513,16.167070000000002,857552.25688,570.1533900000001,1311.70094,534.87767,2.1762599999999996,699.72037,0.51084,543.62527,134.20407,2206.51983,25.866239999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,1.05,0.0,64950.5227,1.1773,444.66275,519.6862,0.73882,0.62266,1.08133,31.844829999999998,2050180.59737,741.7248900000001,1932.06312,850.99374,3.5323800000000003,839.27087,0.5566,627.6535700000001,205.38456000000002,3517.4643,73.65861,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,1.0,0.0,61859.4592,1.1024,432.98110999999994,507.80546,0.7514,0.62126,1.06156,30.8744,1963794.52356,728.75194,1885.84899,829.25033,3.46644,829.7821700000001,0.55716,621.41722,202.96311,3422.33467,69.47312,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.95,0.0,58766.2303,1.0354,421.70473,497.62633,0.76172,0.62019,1.0407600000000001,29.91765,1882417.66372,717.53451,1845.41261,810.18143,3.3955900000000003,821.37242,0.55561,615.89809,200.06659,3341.64491,65.89425,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.9,0.0,55674.1059,0.973,410.49843,488.32345,0.77086,0.61953,1.01899,28.96827,1804016.28363,707.24178,1807.77197,792.43584,3.3219199999999995,813.44776,0.55286,610.69336,196.89448000000002,3265.95705,62.640190000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.85,0.0,52580.4614,0.9138,399.19408,479.5601,0.7793100000000001,0.61932,0.9961899999999999,28.02212,1727480.0363599998,697.4151,1771.49803,775.25581,3.24611,805.73298,0.5494,605.64003,193.52417,3188.32024,59.572590000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.8,0.0,49489.6765,0.8574,387.83109,471.26342999999997,0.78718,0.61929,0.9725799999999999,27.07137,1652263.65837,687.85607,1736.3619899999999,758.39531,3.16759,798.17856,0.54543,600.76065,189.91806,3114.07745,56.641740000000006,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.75,0.0,46394.7615,0.8033,376.35481,463.35135,0.7945800000000001,0.61932,0.94811,26.10752,1577576.23484,678.39287,1702.0500100000002,741.62653,3.08537,790.7130599999999,0.54102,596.04247,186.05237,3046.29527,53.81763,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.7,0.0,43301.9607,0.7509,364.73731000000004,455.71197,0.80169,0.61932,0.9228299999999999,25.13165,1503264.39671,668.91747,1668.03185,724.66198,2.99998,783.23689,0.5364,591.4246099999999,181.93384,2981.22894,51.04222,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.65,0.0,40209.8134,0.6997,352.87476000000004,448.16256,0.80882,0.61931,0.8966700000000001,24.131520000000002,1428630.11655,659.33535,1633.86264,707.2243900000001,2.91066,775.66382,0.53171,586.87059,177.5897,2914.02408,48.238409999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.6,0.0,37115.6757,0.6484,340.60542999999996,440.33749000000006,0.81666,0.61932,0.86956,23.11696,1353128.03984,649.18053,1597.13793,688.3356,2.82022,767.43661,0.52775,581.96133,173.08698,2839.21172,45.31398,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.55,0.0,34024.2823,0.5978,327.97829,432.43304000000006,0.82486,0.61932,0.84141,22.089470000000002,1277225.08091,638.6306,1558.58346,668.3469,2.7278599999999997,758.68475,0.52428,576.7900400000001,168.35384,2758.3044,42.349920000000004,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.5,0.0,30929.7387,0.5484,314.97558,424.62230999999997,0.8331,0.61932,0.81197,21.04645,1201414.8118,627.7946,1518.99989,647.48405,2.6328099999999997,749.5717599999999,0.5209699999999999,571.51779,163.30237,2669.8908100000003,39.3741,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.45,0.0,27836.6696,0.4998,301.51072999999997,416.76245,0.84165,0.61932,0.78113,19.98634,1125147.72539,616.38769,1477.35768,625.10478,2.53518,739.84595,0.51805,566.02346,157.93503,2572.63585,36.32119,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.4,0.0,24743.6637,0.4514,287.44068,408.61701,0.85104,0.61932,0.74871,18.908,1047911.60794,603.99729,1431.8348,600.36321,2.43622,729.07469,0.51618,559.99898,152.25372,2465.91071,33.13193,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.35,0.0,21650.7923,0.4031,272.66628,400.13966,0.8614299999999999,0.61931,0.71444,17.79799,969095.26425,590.47648,1382.10052,573.08757,2.33405,717.09154,0.51554,553.37615,146.19805,2354.49127,29.80785,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.35,0.3,0.0,18558.0138,0.3554,257.09699,391.46306,0.8725700000000001,0.61933,0.67789,16.65931,889241.4991100001,576.02125,1328.29792,543.4629,2.22848,703.85614,0.5162,546.10425,139.64538000000002,2239.5086699999997,26.408659999999998,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,1.05,0.0,64579.6044,1.2119,453.13432,523.38563,0.73873,0.62449,1.1018700000000001,32.55294,2101754.63296,746.5016,1943.1176100000002,855.02751,3.6006400000000003,841.5377800000001,0.5672,629.55583,209.87842999999998,3528.0499700000005,74.10809,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,1.0,0.0,61506.6504,1.1364,441.71214000000003,511.68663,0.75102,0.6227699999999999,1.08271,31.57994,2014974.69809,733.74871,1897.7063,833.6854900000001,3.53456,832.2373200000001,0.56771,623.44331,207.44567,3434.83029,69.99093,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.95,0.0,58430.8335,1.0684,430.67103,501.60695,0.7611600000000001,0.62132,1.06253,30.61634,1932826.6723099998,722.6419400000001,1857.78771,814.8488,3.4633,823.96815,0.56613,618.02039,204.53599,3355.1381300000003,66.44481999999999,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.9,0.0,55355.9978,1.005,419.69849000000005,492.37018,0.77017,0.62022,1.04139,29.658479999999997,1853505.5824099998,712.42444,1820.5382,797.26816,3.38911,816.15479,0.56334,612.89714,201.3461,3280.25758,63.21074,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.85,0.0,52280.2253,0.9448,408.63432,483.65057,0.77853,0.61952,1.01926,28.70403,1776028.9793,702.6731599999999,1784.5606300000002,780.24145,3.31291,808.53022,0.55986,607.90328,197.95588,3203.6363899999997,60.15897,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.8,0.0,49205.0395,0.8872,397.38487000000003,475.27858,0.7864300000000001,0.61932,0.9960899999999999,27.743240000000004,1699652.1825299999,693.1655,1749.55088,763.54817,3.23388,801.0346900000001,0.5557300000000001,603.02714,194.41301,3130.42081,57.22472,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.75,0.0,46130.0537,0.8318,385.99897000000004,467.25605,0.79391,0.61932,0.97201,26.76969,1623912.00361,683.76477,1715.3847,746.99554,3.1513,793.6345299999999,0.5511199999999999,598.3018400000001,190.64943,3063.13018,54.387769999999996,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.7,0.0,43054.9354,0.7782,374.45921,459.48635,0.8011199999999999,0.61932,0.94711,25.78335,1548409.48205,674.31647,1681.40629,730.215,3.0655,786.19302,0.54628,593.65479,186.64073,2999.06275,51.600640000000006,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.65,0.0,39980.5749,0.7258,362.69252,451.83039,0.8083100000000001,0.6193,0.9213399999999999,24.76918,1472477.2757700002,664.77711,1647.51031,713.03259,2.97514,778.70551,0.54127,589.11922,182.4035,2933.1968699999998,48.78582,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.6,0.0,36903.8386,0.6735,350.53385,443.92265,0.81615,0.61932,0.89465,23.739620000000002,1395696.2804,654.68642,1611.24079,694.46066,2.88348,770.61734,0.53693,584.26648,178.01291,2860.4879,45.85556,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.55,0.0,33830.0266,0.6216,338.01932,435.89142999999996,0.82445,0.61932,0.86697,22.69879,1318438.70612,644.16441,1572.88615,674.68666,2.79028,761.95438,0.53315,579.1093,173.41082,2781.37772,42.87057,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.5,0.0,30753.2144,0.5709,325.13552999999996,427.92416,0.8328399999999999,0.61932,0.83804,21.64085,1241198.83509,633.35717,1533.43006,654.05517,2.6944,752.91794,0.52957,573.8269799999999,168.50697,2695.23349,39.87553,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.45,0.0,27677.8014,0.5212,311.83108,419.9848,0.8413799999999999,0.61932,0.80775,20.56801,1163744.3758,622.0982700000001,1492.32585,632.15027,2.59584,743.36483,0.5262399999999999,568.3725,163.27806999999999,2600.67601,36.836929999999995,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.4,0.0,24602.4746,0.4719,297.96366,411.83091,0.8506,0.61932,0.77593,19.47821,1085526.17648,609.9925900000001,1447.83007,608.12324,2.49578,732.88477,0.52377,562.46699,157.73484,2496.79887,33.683040000000005,1.1948,0.7032,0.0,0.0,0.0,0.0
999.744,0.4,0.35,0.0,21527.4939,0.4226,283.4198,403.3384,0.8608100000000001,0.61931,0.74236,18.35961,1005802.2889700001,596.7542599999999,1399.07691,581.5345599999999,2.3930700000000003,721.21983,0.52252,555.9643,151.8426,2385.05296,30.389429999999997,1.1948,0.7032,0.0,0.0,0.0,0.0
