z [m],M_0 [-],tau [-],Nc_L [%],F_n [N],W_f [kg/s],jet_V [m/s],jet_Tt [K],jet_rho [kg/m3],jet_A [m2],jet_M [-],core_mdot [kg/s],core_Pt_i [Pa],core_Tt_i [K],core_Tt_j [K],turb_DTt_des [K],turb_rho_i [kg/m3],turb_c_i [m/s],turb_rho_e [kg/m3],turb_c_e [m/s],fan_mdot [kg/s],fan_N [rpm],fan_DTt [K]
999.744,0.5,0.6,0,37065.652,0.7329,373.26299,452.54111,0.81487,0.61932,0.95194,25.21673,1496778.277,667.28494,1642.34279,707.44111,3.03375,777.5807,0.56016,589.50312,189.23927,2903.18737,47.06461
999.744,0.5,0.55,0,33979.1415,0.6779,360.9093,444.23887,0.82329,0.61931,0.92505,24.13305,1415832.954,656.81284,1604.54605,688.15408,2.93728,769.13558,0.5555,584.40855,184.86994,2827.42523,44.03369
999.744,0.5,0.5,0,30888.0712,0.6238,348.18587,435.92168,0.83194,0.61932,0.89699,23.03305,1334680.367,646.00359,1565.24708,667.89491,2.83844,760.2364,0.55117,579.10881,180.23658,2745.1833,40.97702
999.744,0.5,0.45,0,27799.2204,0.5711,335.10523,427.71487,0.84058,0.61932,0.86764,21.92231,1253745.742,634.92244,1524.68321,646.67908,2.73725,750.91834,0.54699,573.65625,175.27535,2655.6472,37.92941
999.744,0.5,0.4,0,24710.3462,0.5192,321.54199,419.43094,0.8496,0.61932,0.83686,20.79184,1172256.036,623.21612,1481.8209,623.86349,2.63336,740.92387,0.54325,567.93225,169.99205,2557.50167,34.80814
999.744,0.5,0.35,0,21621.513,0.4675,307.36952,410.86623,0.85945,0.61932,0.80448,19.64466,1089864.991,610.51183,1434.81488,598.65054,2.52849,729.81406,0.54067,561.60216,164.38957,2450.42923,31.57685
999.744,0.5,0.3,0,18532.6667,0.4157,292.46215,401.88499,0.87049,0.61932,0.77024,18.45161,1005095.86,596.56165,1383.2889,570.67493,2.41868,717.41013,0.53937,554.6486,158.43139,2339.83757,28.1844
1499.9208,0,1.05,0,73323.9817,1.0086,414.86041,503.37592,0.70182,0.61943,1.01356,28.09291,1786364.611,720.18265,1884.75504,834.20238,3.15508,829.50637,0.49666,619.25695,181.11088,3477.64992,71.9838
1499.9208,0,1,0,69831.4879,0.9308,400.62991,489.12896,0.71683,0.61934,0.98889,27.073,1695732.733,704.63435,1828.76626,807.92246,3.08669,817.82857,0.49791,611.55071,178.63789,3361.52969,66.97211
1499.9208,0,0.95,0,66341.6819,0.8644,387.41953,477.73092,0.72826,0.61932,0.96367,26.09838,1613718.618,691.90809,1782.08622,785.91219,3.01433,807.94398,0.49677,605.05371,175.51971,3267.17876,62.96322
1499.9208,0,0.9,0,62853.6218,0.8045,374.66257,467.85911,0.73781,0.61927,0.93786,25.14415,1536340.716,680.50468,1740.05408,765.80528,2.93911,798.92839,0.49441,599.21205,171.96943,3177.54369,59.45265
1499.9208,0,0.85,0,59360.3328,0.7489,362.04914,458.92401,0.74617,0.61929,0.91127,24.19641,1461522.362,669.72493,1700.6301,746.52959,2.86078,790.3551,0.49126,593.7909,168.08514,3089.25109,56.21246
1499.9208,0,0.8,0,55866.4964,0.6969,349.49522,450.73814,0.75359,0.61932,0.88391,23.24958,1388805.544,659.39456,1663.30507,727.89259,2.77944,782.14703,0.48754,588.72341,163.8875,3010.58214,53.188
1499.9208,0,0.75,0,52375.6519,0.6475,336.8837,443.05724,0.76039,0.61931,0.85575,22.30413,1317666.599,649.3278,1626.96672,709.44463,2.69596,774.08188,0.48356,583.83134,159.41088,2937.64453,50.30634
1499.9208,0,0.7,0,48884.5061,0.5996,324.03257,435.5395,0.76713,0.6193,0.82664,21.34376,1246741.538,639.2745,1590.54761,690.62553,2.60925,765.90457,0.4796,578.9846,154.69715,2862.51551,47.4319
1499.9208,0,0.65,0,45391.5555,0.5522,310.77039,427.85441,0.77439,0.61932,0.79645,20.37101,1175428.872,628.71573,1551.99474,670.50869,2.52111,757.13309,0.47629,573.84936,149.7847,2779.49585,44.46625
1499.9208,0,0.6,0,41898.6311,0.5061,297.16606,420.2714,0.7817,0.61935,0.76508,19.38848,1104287.269,617.8457,1512.39684,649.50684,2.43053,747.9951,0.47325,568.61196,144.59891,2690.50626,41.49388
1499.9208,0,0.55,0,38407.6644,0.4601,283.04394,412.36802,0.7899,0.61932,0.73243,18.38204,1032141.788,606.06643,1469.65974,626.41204,2.3378,737.99162,0.47106,563.00916,139.17519,2592.28646,38.33482
1499.9208,0,0.5,0,34916.5018,0.4153,268.44503,404.49695,0.79833,0.61932,0.69825,17.36681,960122.4267,593.69214,1424.76023,601.64546,2.24321,727.34282,0.46939,557.18363,133.41628,2487.1669,35.11096
1499.9208,0,0.45,0,31424.6256,0.3719,253.29825,396.67227,0.80699,0.61932,0.66232,16.35246,888734.9821,580.5943,1376.96101,575.08681,2.1485,715.79539,0.46865,550.92408,127.26613,2376.40249,31.87427
1499.9208,0,0.4,0,27933.1372,0.3293,237.4605,388.74555,0.8162,0.61933,0.62436,15.32643,817262.2348,566.70369,1325.56699,546.47677,2.05232,703.13602,0.4692,544.07521,120.68437,2260.07587,28.58311
1499.9208,0,0.35,0,24440.2302,0.288,220.80845,380.78674,0.82584,0.61938,0.58392,14.2871,745780.7868,551.91169,1270.3691,515.44924,1.95419,689.2872,0.47104,536.64935,113.57133,2129.4299,25.20752
1499.9208,0,0.3,0,20949.8945,0.2485,203.28092,373.08465,0.83532,0.61932,0.54058,13.21657,674195.5503,536.33132,1213.06223,482.45747,1.85007,674.52766,0.47352,529.02569,105.76163,1982.13638,21.8004
1499.9208,0.05,1.05,0,70402.474,1.008,415.01412,503.12177,0.70236,0.61944,1.01432,28.10386,1786489.986,719.95931,1883.55062,833.5625,3.15732,829.2581,0.49741,619.12027,181.32029,3474.15778,71.83798
1499.9208,0.05,1,0,67049.6329,0.9327,401.24076,489.37177,0.71681,0.61933,0.99039,27.1136,1698628.659,704.95219,1829.51331,808.19809,3.09069,817.98641,0.49854,611.68233,178.90443,3362.31858,67.00335
1499.9208,0.05,0.95,0,63697.9391,0.8678,388.36751,478.24652,0.72797,0.61932,0.96584,26.16315,1618601.102,692.54576,1784.02963,786.75968,3.02016,808.35867,0.49742,605.3518,175.87817,3270.50956,63.09048
1499.9208,0.05,0.9,0,60349.0159,0.8091,375.90572,468.56297,0.73735,0.61928,0.94068,25.23055,1542878.035,681.38897,1742.90807,767.11225,2.94678,799.54516,0.49513,599.6336,172.43298,3183.31352,59.65122
1499.9208,0.05,0.85,0,56994.8365,0.7545,363.57722,459.76646,0.7456,0.6193,0.91477,24.30338,1469527.072,670.82096,1704.21943,748.23168,2.87039,791.14106,0.49208,594.30734,168.66299,3096.40845,56.4666
1499.9208,0.05,0.8,0,53640.5782,0.7032,351.29062,451.68046,0.75295,0.61932,0.88808,23.37543,1398086.403,660.66851,1667.50703,729.94053,2.79097,783.07544,0.48847,589.31608,164.58749,3018.55689,53.48599
1499.9208,0.05,0.75,0,50288.9709,0.6545,338.95337,444.10974,0.75966,0.6193,0.8606,22.44865,1328214.219,650.78325,1631.84177,711.87641,2.70943,775.1693,0.48458,584.50769,160.23188,2947.10676,50.65409
1499.9208,0.05,0.7,0,46936.94,0.6073,326.38521,436.71846,0.76626,0.6193,0.83219,21.50671,1258497.988,640.94368,1596.23472,693.51134,2.62447,767.18893,0.48063,579.76535,155.64134,2873.93924,47.83415
1499.9208,0.05,0.65,0,43582.7913,0.5605,313.41786,429.16895,0.77335,0.61932,0.80271,20.55152,1188379.864,630.63329,1558.63732,673.93407,2.53803,758.65358,0.47728,574.75532,150.85614,2793.70409,44.92831
1499.9208,0.05,0.6,0,40229.8384,0.5149,300.10525,421.67653,0.78056,0.61935,0.7721,19.58564,1118281.138,619.98535,1519.86335,653.43524,2.44924,749.72889,0.47423,569.61849,145.81317,2707.18981,42.00242
1499.9208,0.05,0.55,0,36877.1548,0.4696,286.31877,413.97987,0.78841,0.61933,0.74022,18.59934,1047493.187,608.61019,1478.53709,631.18781,2.35833,740.08046,0.47187,564.19054,140.51865,2612.32589,38.93949
1499.9208,0.05,0.5,0,33525.1878,0.4251,272.02014,406.16813,0.79676,0.61932,0.70687,17.59845,976266.3652,596.49646,1434.55227,607.03496,2.26536,729.67939,0.47014,558.46861,134.92452,2509.80138,35.76031
1499.9208,0.05,0.45,0,30172.4942,0.3818,257.1909,398.41719,0.80529,0.61932,0.67181,16.59531,905540.1034,583.70653,1387.97486,581.18035,2.17175,718.47824,0.46917,552.3869,128.94589,2401.47989,32.56179
1499.9208,0.05,0.4,0,26820.0175,0.3395,241.69429,390.59043,0.81428,0.61932,0.63476,15.58159,834763.4865,570.15033,1338.00296,553.37181,2.07678,706.21846,0.46938,545.75628,122.54299,2288.06297,29.31883
1499.9208,0.05,0.35,0,23467.7897,0.2981,225.39674,382.67093,0.82382,0.61933,0.59534,14.55324,763767.768,555.68958,1284.0594,523.16274,1.97998,692.75431,0.47092,538.50253,115.63383,2162.60566,25.99099
1499.9208,0.05,0.3,0,20114.9379,0.2582,208.18398,374.88691,0.83341,0.61933,0.553,13.49648,692495.319,540.3489,1227.27121,490.72087,1.87829,678.22179,0.47332,530.90394,108.06084,2019.61373,22.59825
1499.9208,0.1,1.05,0,67898.7088,1.0116,416.41797,503.40818,0.70283,0.6195,1.01808,28.20257,1792984.693,720.42692,1884.01352,833.55447,3.16802,829.35583,0.49944,619.26695,182.07346,3472.53432,71.77061
1499.9208,0.1,1,0,64665.5023,0.9383,403.07183,490.10959,0.71677,0.61932,0.99488,27.2367,1707407.582,705.91613,1831.79301,809.04197,3.1028,818.46787,0.50043,612.08258,179.70622,3364.69958,67.09626
1499.9208,0.1,0.95,0,61432.7295,0.8748,390.50411,479.22147,0.72766,0.61932,0.97095,26.30536,1628953.924,693.80636,1787.4499,788.15725,3.03366,809.08878,0.49927,605.91073,176.76923,3275.49455,63.26981
1499.9208,0.1,0.9,0,58202.4298,0.8169,378.30578,469.68238,0.7369,0.61928,0.9464,25.38945,1554471.167,682.8667,1747.138,768.93471,2.96173,800.45917,0.49702,600.29979,173.4267,3190.7053,59.88947
1499.9208,0.1,0.85,0,54967.8831,0.7628,366.22622,460.98445,0.74506,0.6193,0.92112,24.47832,1482214.992,672.48453,1709.08096,750.41468,2.88694,792.20514,0.49403,595.05092,169.76817,3105.07261,56.75044
1499.9208,0.1,0.8,0,51732.7183,0.7119,354.17053,452.9535,0.75239,0.61932,0.89505,23.56468,1411665.574,662.47618,1672.85833,732.42212,2.80906,784.25745,0.49049,590.11616,165.81257,3027.78592,53.80005
1499.9208,0.1,0.75,0,48499.57,0.6637,342.0668,445.4485,0.75906,0.61932,0.86817,22.65023,1342590.152,652.7458,1637.81094,714.71165,2.72877,776.49932,0.48661,585.38642,161.57622,2957.59985,51.00324
1499.9208,0.1,0.7,0,45266.9992,0.6169,329.74815,438.13099,0.76559,0.61931,0.8404,21.72273,1273754.627,643.06086,1602.80964,696.71402,2.6454,768.67164,0.48268,580.71549,157.1069,2886.26495,48.22223
1499.9208,0.1,0.65,0,42032.7795,0.5705,317.05151,430.67867,0.77255,0.61932,0.81161,20.78133,1204509.972,632.965,1566.0179,677.60809,2.56035,760.3399,0.47927,575.80732,152.44474,2808.6481,45.36475
1499.9208,0.1,0.6,0,38799.4126,0.525,303.99374,423.21592,0.77975,0.61934,0.78171,19.82763,1135046.866,622.48476,1527.78915,657.48636,2.47307,751.56523,0.47623,570.72672,147.54303,2724.39423,42.46995
1499.9208,0.1,0.55,0,35565.6586,0.4804,290.52641,415.72667,0.78723,0.61933,0.75056,18.8572,1065397.884,611.5113,1487.9732,636.12516,2.38343,742.29593,0.47357,565.49179,142.36636,2632.64143,39.50217
1499.9208,0.1,0.5,0,32332.9266,0.4359,276.49741,407.92703,0.79557,0.61932,0.71798,17.86636,994631.6025,599.60628,1444.71151,612.49909,2.29174,732.09554,0.47178,559.84225,136.9351,2532.39159,36.35545
1499.9208,0.1,0.45,0,29099.4223,0.3926,261.95242,400.18839,0.80406,0.61932,0.68374,16.86975,924199.9727,587.06283,1399.09323,587.23056,2.19889,721.1744,0.47062,553.8936,131.12795,2425.9705,33.17874
1499.9208,0.1,0.4,0,25866.187,0.3502,246.76753,392.4034,0.81294,0.61932,0.64757,15.86368,853772.3396,573.77353,1350.27963,560.08448,2.10476,709.25077,0.4705,547.44086,124.90346,2314.63657,29.96664
1499.9208,0.1,0.35,0,22633.2733,0.3086,230.79053,384.4792,0.82244,0.61933,0.60909,14.84124,782941.5569,559.58845,1297.44676,530.60771,2.00874,696.12353,0.47174,540.3389,118.19576,2193.94043,26.67305
1499.9208,0.1,0.3,0,19398.8387,0.2683,213.88556,376.58647,0.8322,0.61937,0.56774,13.79292,711645.5145,544.43927,1241.16629,498.68381,1.90862,681.81611,0.474,532.77202,110.85977,2056.1041,23.29148
1499.9208,0.15,1.05,0,65809.0502,1.02,419.14196,504.32652,0.70314,0.61965,1.02496,28.39568,1806453.111,721.68473,1886.50041,834.34593,3.18761,829.87307,0.50274,619.74533,183.38724,3473.55186,71.81386
1499.9208,0.15,1,0,62674.7752,0.9483,406.18879,491.41303,0.71662,0.61933,1.00247,27.44891,1722610.563,707.59572,1835.84746,810.56322,3.12352,819.3232,0.50362,612.78602,181.05817,3369.06461,67.2732
1499.9208,0.15,0.95,0,59541.661,0.8855,393.89356,480.71817,0.72728,0.61932,0.97913,26.53125,1645277.354,695.74779,1792.54751,790.19282,3.05535,810.17603,0.50238,606.76009,178.207,3282.42569,63.52153
1499.9208,0.15,0.9,0,56409.9119,0.8281,381.91787,471.27831,0.73641,0.6193,0.95513,25.62727,1571610.517,684.99403,1752.94559,771.36028,2.98447,801.71246,0.5001,601.2407,174.9664,3200.04607,60.18644
1499.9208,0.15,0.85,0,53271.4528,0.7744,370.02248,462.62602,0.74453,0.61937,0.93034,24.72678,1499922.78,674.75001,1715.43019,753.16617,2.91062,793.59263,0.49709,596.05518,171.42084,3115.30103,57.07277
1499.9208,0.15,0.8,0,50140.7827,0.7237,358.20621,454.63314,0.75185,0.61932,0.90493,23.82419,1430100.721,664.89436,1679.63017,735.46283,2.83427,785.75176,0.49364,591.16322,167.57685,3038.91274,54.15559
1499.9208,0.15,0.75,0,47006.8067,0.6755,346.30353,447.14105,0.75852,0.61932,0.87863,22.91782,1361438.29,655.27324,1645.01944,718.03122,2.75495,778.10352,0.48975,586.48371,163.45811,2969.56042,51.37672
1499.9208,0.15,0.7,0,43873.5343,0.6288,334.19664,439.84885,0.76504,0.61932,0.85144,21.99953,1293063.674,645.69919,1610.48208,700.33875,2.6727,770.39848,0.48579,581.86286,159.1079,2899.84342,48.62137
1499.9208,0.15,0.65,0,40739.154,0.5826,321.73581,432.45385,0.77192,0.61932,0.82328,21.06624,1224296.563,635.77709,1574.41705,681.66002,2.58853,762.25434,0.48227,577.04855,154.56472,2824.70309,45.79904
1499.9208,0.15,0.6,0,37605.7949,0.537,308.90147,424.9798,0.77915,0.61933,0.79403,20.12018,1155124.582,625.42375,1536.62051,661.86187,2.50235,753.60594,0.4792,572.00831,149.8019,2742.56754,42.92107
1499.9208,0.15,0.55,0,34471.4856,0.4926,295.70129,417.58984,0.78644,0.61932,0.76355,19.16055,1086094.535,614.7463,1497.77271,641.13401,2.41383,744.59141,0.47635,566.88061,144.74985,2653.61945,40.01809
1499.9208,0.15,0.5,0,31337.0182,0.4482,281.93751,409.85825,0.79462,0.61933,0.73169,18.17745,1015747.201,603.11585,1455.57377,618.2008,2.32293,734.67166,0.47433,561.35548,139.45848,2555.5726,36.921
1499.9208,0.15,0.45,0,28203.8763,0.4046,267.64997,402.08063,0.80316,0.61932,0.69823,17.18305,945260.6895,590.76677,1410.69664,593.42783,2.2305,723.97518,0.47298,555.5013,133.82347,2450.71784,33.75492
1499.9208,0.15,0.4,0,25070.1164,0.3619,252.74289,394.2722,0.81205,0.61932,0.66289,16.17983,874803.3713,577.67417,1362.74971,566.80757,2.13687,712.32026,0.47258,549.178,127.77896,2340.53318,30.55528
1499.9208,0.15,0.35,0,21936.6364,0.32,237.06416,386.30864,0.82156,0.61933,0.62532,15.1585,803822.4746,563.71725,1310.90659,537.97745,2.04114,699.49179,0.47348,542.21581,121.26986,2224.10959,27.28362
1499.9208,0.15,0.3,0,18802.4194,0.2791,220.47863,378.31468,0.83146,0.61935,0.58499,14.11407,732349.47,548.79424,1255.26991,506.62082,1.94208,685.44129,0.47551,534.70973,114.16255,2091.63826,23.91958
1499.9208,0.2,1.05,0,64103.1735,1.0331,423.11747,505.8306,0.70332,0.61996,1.03482,28.6818,1826752.704,723.68423,1890.83071,835.85355,3.21605,830.7716,0.50733,620.5295,185.26358,3476.8077,71.94989
1499.9208,0.2,1,0,61051.3964,0.9624,410.54577,493.27668,0.71638,0.61941,1.01306,27.75026,1744231.034,709.96289,1841.55402,812.70152,3.15292,820.5253,0.50817,613.77586,182.95919,3375.15363,67.53284
1499.9208,0.2,0.95,0,57999.8698,0.9001,398.51293,482.73099,0.72684,0.61931,0.99033,26.84111,1667610.668,698.34794,1799.19523,792.79904,3.08538,811.59203,0.50682,607.88393,180.17882,3290.89908,63.84209
1499.9208,0.2,0.9,0,54947.6128,0.8428,386.72136,473.34758,0.73589,0.6193,0.96681,25.9441,1594313.279,687.74398,1760.20801,774.31602,3.01509,803.2769,0.50446,602.44295,177.03882,3210.60476,60.53932
1499.9208,0.2,0.85,0,51892.201,0.7891,375.01841,464.72325,0.74398,0.61936,0.94256,25.05058,1522988.417,677.64307,1723.17534,756.44145,2.94209,795.28195,0.50142,597.30873,173.5998,3127.53138,57.45577
1499.9208,0.2,0.8,0,48841.4954,0.7383,363.37019,456.72374,0.75131,0.61932,0.91766,24.15446,1453419.686,667.90196,1687.73388,739.00299,2.86666,787.5374,0.49795,592.44904,169.86641,3051.53513,54.54973
1499.9208,0.2,0.75,0,45788.4603,0.6899,351.63725,449.20363,0.75803,0.61932,0.89188,23.25193,1384818.876,658.36075,1653.44326,721.80818,2.78799,779.97526,0.49403,587.80017,165.86362,2982.78852,51.77755
1499.9208,0.2,0.7,0,42736.2912,0.6431,339.71295,441.89969,0.76456,0.61932,0.86524,22.33821,1316540.245,648.86401,1619.27589,704.37833,2.70645,772.37283,0.49,583.21644,161.62947,2914.52521,49.03662
1499.9208,0.2,0.65,0,39683.1528,0.5968,327.45737,434.52812,0.77139,0.61932,0.83764,21.40856,1247907.438,639.08549,1583.84723,686.08649,2.62274,764.3978,0.48632,578.48278,157.20088,2841.72272,46.23891
1499.9208,0.2,0.6,0,36631.8386,0.5509,314.82067,427.00977,0.77869,0.61932,0.80901,20.46602,1178719.405,628.82965,1546.3851,666.56605,2.53734,755.8555,0.48319,573.46929,152.57406,2761.62596,43.36742
1499.9208,0.2,0.55,0,33578.1347,0.5062,301.81875,419.56643,0.78605,0.61932,0.77916,19.50801,1109537.923,618.2592,1507.94214,646.18065,2.4493,746.96748,0.48025,568.37188,147.66486,2675.02222,40.47399
1499.9208,0.2,0.5,0,30525.1095,0.462,288.34723,412.01563,0.79384,0.61932,0.74797,18.53407,1039825.832,607.05393,1467.25907,624.17853,2.35906,737.43458,0.4778,563.03244,142.48137,2579.5568,37.47289
1499.9208,0.2,0.45,0,27473.0049,0.4179,274.2864,404.16455,0.80246,0.61932,0.71525,17.53857,969008.2766,594.87168,1422.97627,599.85295,2.26681,726.92475,0.47626,557.24319,137.01542,2476.09597,34.3089
1499.9208,0.2,0.4,0,24420.403,0.3747,259.62643,396.2759,0.81144,0.61932,0.6807,16.534,898173.0087,581.91701,1375.63974,573.64925,2.1734,715.48119,0.4756,551.0041,131.15377,2366.39232,31.1066
1499.9208,0.2,0.35,0,21367.6505,0.3322,244.22345,388.24313,0.82102,0.61933,0.64399,15.51009,826764.3881,568.14175,1324.64051,545.36659,2.07763,702.91422,0.47614,544.16616,124.84126,2253.39877,27.8434
1499.9208,0.2,0.3,0,18315.2456,0.2907,227.94646,380.14173,0.83105,0.61934,0.60465,14.4644,754850.1239,553.43668,1269.73865,514.59946,1.97893,689.13511,0.47786,536.74465,117.95906,2126.26359,24.49396
1499.9208,0.25,1.05,0,62740.9268,1.0503,428.207,507.80872,0.7035,0.62051,1.0474,29.05535,1853335.949,726.30142,1896.58544,837.87884,3.25295,831.96348,0.51325,621.56151,187.70211,3481.38669,72.13977
1499.9208,0.25,1,0,59755.949,0.9803,415.99577,495.56981,0.71617,0.61969,1.02637,28.13387,1771720.423,712.92151,1848.59643,815.32273,3.19041,822.0059,0.514,615.00146,185.41174,3382.50621,67.83443
1499.9208,0.25,0.95,0,56768.1783,0.9182,404.245,485.19356,0.72641,0.61933,1.00429,27.23051,1695454.12,701.50411,1807.0709,795.80195,3.12322,813.26667,0.5126,609.24238,182.66603,3299.91364,64.20146
1499.9208,0.25,0.9,0,53781.2475,0.8609,392.63791,475.86815,0.73536,0.61931,0.98127,26.3376,1622389.157,691.06686,1768.73085,777.69442,3.0534,805.10861,0.51014,603.88309,179.61552,3221.99237,60.93364
1499.9208,0.25,0.85,0,50790.1311,0.807,381.09004,467.24068,0.74343,0.61937,0.95749,25.4472,1551091.284,681.0908,1732.11386,760.11613,2.98092,797.22667,0.50701,598.78933,176.27869,3140.56466,57.86839
1499.9208,0.25,0.8,0,47805.0973,0.7558,369.59795,459.21362,0.75079,0.61932,0.93307,24.55344,1481473.839,671.45262,1696.99173,742.93587,2.90605,789.57378,0.50348,593.95429,172.65232,3065.15926,54.97357
1499.9208,0.25,0.75,0,44816.9835,0.707,358.01046,451.63565,0.75758,0.61932,0.90779,23.65167,1412661.73,661.97948,1662.93016,725.95592,2.82782,782.07933,0.4995,589.31737,168.76385,2996.906,52.20146
1499.9208,0.25,0.7,0,41829.5305,0.6598,346.24375,444.29009,0.76415,0.61932,0.88165,22.73833,1344154.266,652.53588,1629.06248,708.76033,2.74662,774.56391,0.49537,584.76015,164.64283,2929.95316,49.46644
1499.9208,0.25,0.65,0,38844.8512,0.6132,334.19181,436.92569,0.77094,0.61929,0.85463,21.80876,1275413.18,642.88656,1594.23561,690.84027,2.66308,766.75169,0.49149,580.10263,160.32499,2859.50817,46.69125
1499.9208,0.25,0.6,0,35855.1409,0.5668,321.70728,429.33386,0.77832,0.61931,0.82652,20.86466,1205833.967,632.69515,1557.07069,671.56944,2.57789,758.3089,0.48823,575.11509,155.8289,2781.2122,43.81285
1499.9208,0.25,0.55,0,32865.793,0.5214,308.87494,421.7891,0.78582,0.61932,0.79727,19.90464,1136175.075,622.18224,1518.8241,651.42283,2.49014,749.50126,0.4852,570.01832,151.06496,2696.75537,40.91252
1499.9208,0.25,0.5,0,29877.8654,0.4771,295.64062,414.29072,0.79344,0.61932,0.7667,18.93231,1066450.108,611.24776,1479.12029,630.08579,2.40006,740.23048,0.48242,564.78536,146.00387,2603.90386,37.96628
1499.9208,0.25,0.45,0,26889.7548,0.4327,281.82838,406.49156,0.80188,0.61932,0.73466,17.93753,995579.7271,599.39534,1435.9965,606.50911,2.30785,730.03605,0.48047,559.13797,140.6725,2502.10507,34.84944
1499.9208,0.25,0.4,0,23902.1645,0.3888,267.39432,398.48511,0.81101,0.61932,0.70088,16.9283,924080.9316,586.54406,1389.09212,580.66236,2.21444,718.76243,0.47958,552.94696,134.99562,2393.35,31.6375
1499.9208,0.25,0.35,0,20914.4191,0.3456,252.25416,390.35919,0.82067,0.61933,0.66503,15.89857,851999.0497,572.91382,1338.81233,552.84942,2.11838,706.43121,0.47974,546.21839,128.88023,2282.0802,28.3732
1499.9208,0.25,0.3,0,17926.8218,0.3033,236.2667,382.12459,0.83086,0.61934,0.62666,14.84723,779345.0885,558.3825,1284.55556,522.61694,2.01958,692.89185,0.48112,538.87093,122.22509,2159.90649,25.02959
1499.9208,0.3,1.05,0,61736.3324,1.0725,434.49889,510.38674,0.70356,0.62136,1.06284,29.52713,1887213.058,729.6714,1904.21087,840.6344,3.29915,833.53889,0.52052,622.89991,190.7316,3488.33593,72.43222
1499.9208,0.3,1,0,58799.078,1.0027,422.60256,498.40693,0.71588,0.62026,1.04247,28.61072,1805999.721,716.57395,1857.3282,818.58712,3.23685,823.83679,0.52119,616.51192,188.44734,3391.7583,68.21555
