,Core mdot [kg/s],Core Pt [Pa],Core Tti [K],Core Ttj [K],Core DT_t [K],Jet A [m2],Jet rho [kg/m3],Jet Tt [K],Jet V [m/s],Jet M [-],Fan mdot in [kg/s],Fan N [rpm],Fan A [m2],Fan d [m],Fan delta T [K]
95,34.76971767993575,2135167.2371410266,753.5922962132776,1796.992741812061,785.4366895312885,0.5442548002238569,0.8025499477132769,545.1870387437232,426.71984391813703,1.0,185.26643340769508,8721.584008662056,0.9546001543274512,1.1557,83.66519444870868
96,34.77255354322708,2135348.837559442,753.6082307567161,1797.0052857088863,785.4366895312885,0.5442548002238569,0.8026309349888711,545.1958783957859,426.72327480826,1.0,185.28665121090862,8721.228714941153,0.9546001543274512,1.1557,83.66144287445279
97,34.775389406518414,2135530.4379778574,753.6241653001547,1797.0178296057115,785.4366895312885,0.5442548002238569,0.8027119222644652,545.2047180478488,426.72670569838294,1.0,185.30686901412216,8720.87342122025,0.9546001543274512,1.1557,83.6576913001969
98,34.77822526980975,2135712.038396273,753.6400998435934,1797.0303735025368,785.4366895312885,0.544254800223857,0.8027929095400593,545.2135576999116,426.7301365885059,1.0,185.3270868173357,8720.51812749935,0.9546001543274512,1.1557,83.65393972594102
99,34.78106113310108,2135893.6388146887,753.6560343870319,1797.042917399362,785.4366895312885,0.544254800223857,0.8028738968156535,545.2223973519743,426.73356747862886,1.0,185.34730462054927,8720.162833778448,0.9546001543274512,1.1557,83.65018815168513
100,34.783896996392414,2136075.239233104,753.6719689304705,1797.0554612961873,785.4366895312885,0.544254800223857,0.8029548840912476,545.2312370040372,426.73699836875187,1.0,185.3675224237628,8719.807540057547,0.9546001543274512,1.1557,83.64643657742924
101,34.786732859683745,2136256.8396515194,753.6879034739092,1797.0680051930124,785.4366895312885,0.544254800223857,0.8030358713668417,545.2400766561,426.7404292588748,1.0,185.38774022697635,8719.452246336645,0.9546001543274512,1.1557,83.64268500317336
102,34.789568722975076,2136438.440069935,753.7038380173477,1797.0805490898376,785.4366895312885,0.544254800223857,0.8031168586424359,545.2489163081627,426.7438601489978,1.0,185.4079580301899,8719.096952615742,0.9546001543274512,1.1557,83.63893342891747
103,34.792404586266414,2136620.04048835,753.7197725607863,1797.093092986663,785.4366895312885,0.544254800223857,0.80319784591803,545.2577559602256,426.74729103912074,1.0,185.42817583340343,8718.741658894842,0.9546001543274512,1.1557,83.63518185466158
104,34.795240449557745,2136801.6409067656,753.7357071042248,1797.1056368834882,785.4366895312885,0.544254800223857,0.8032788331936241,545.2665956122884,426.7507219292437,1.0,185.44839363661697,8718.38636517394,0.9546001543274512,1.1557,83.63143028040571
105,34.798076312849076,2136983.241325181,753.7516416476635,1797.1181807803134,785.4366895312885,0.544254800223857,0.8033598204692182,545.2754352643511,426.75415281936665,1.0,185.4686114398305,8718.031071453037,0.9546001543274512,1.1557,83.62767870614982
106,34.80091217614041,2137164.841743597,753.7675761911021,1797.1307246771387,785.4366895312885,0.5442548002238571,0.8034408077448123,545.284274916414,426.7575837094896,1.0,185.48882924304405,8717.675777732136,0.9546001543274512,1.1557,83.62392713189394
